,country_USA,genre_Comedy,genre_Drama,square_root_budget,log_trans_gross,log_trans_score,log_trans_votes,ROI
48,1.0,0.0,0.0,18.049617062561534,19.343009152319922,2.0412203288596382,12.957724555462683,1
49,1.0,0.0,0.0,18.980296531887788,19.691737389526015,2.1041341542702074,12.997720365825211,1
50,1.0,0.0,0.0,18.75715298057358,19.578857016865573,2.066862759472976,13.540040283722297,1
51,1.0,1.0,0.0,18.197537192638155,19.354671128715392,1.8718021769015913,12.90891269806102,1
52,0.0,0.0,1.0,18.420680743952367,19.42897694654453,2.0541237336955462,13.370570984510463,1
53,1.0,0.0,0.0,19.11382792451231,19.738658321950336,1.9878743481543455,13.024666752303258,1
54,1.0,0.0,0.0,17.312018119430753,19.14358130005625,1.8870696490323797,12.165349604447199,1
55,1.0,0.0,0.0,18.60300230074632,19.49328754550404,1.7047480922384253,12.19836804114462,1
56,1.0,0.0,0.0,18.51599092375669,19.45488653121236,1.589235205116581,12.17635027991287,1
57,1.0,0.0,0.0,18.337299135013314,19.381719546493773,2.0794415416798357,13.167384543051849,1
58,1.0,1.0,0.0,17.50439001207821,19.158889087447974,1.9459101490553132,12.59946854621754,1
59,1.0,0.0,0.0,18.82614585206053,19.580926732597234,1.9600947840472698,13.204359867509039,1
60,1.0,1.0,0.0,17.72753356339242,19.203739407542855,1.9459101490553132,13.133912429621194,1
61,1.0,0.0,0.0,18.75715298057358,19.53717852272938,2.0794415416798357,13.697954871462112,1
62,1.0,0.0,0.0,16.523560759066484,19.0073590225991,1.9315214116032138,12.37844066313248,1
63,1.0,1.0,0.0,16.454567887579532,18.99957391202213,1.9459101490553132,12.363345588872969,1
64,1.0,0.0,0.0,18.951308995014536,19.62418323769962,2.0918640616783932,13.585173696719542,1
65,1.0,0.0,0.0,19.06253463012476,19.681998501385387,1.9740810260220096,12.648769310243665,1
66,1.0,0.0,0.0,16.90655301132259,19.03158071537669,2.0794415416798357,12.214923362128136,1
67,0.0,0.0,0.0,18.420680743952367,19.38381109892696,2.0014800002101243,12.981276657899325,1
68,1.0,1.0,0.0,18.209959712636714,19.307869124715307,1.9021075263969205,12.678922221225829,1
69,1.0,0.0,0.0,17.216707939626428,19.07194407997048,2.1162555148025524,13.454166157634353,1
70,1.0,0.0,0.0,18.890684373198102,19.586037447110353,1.8082887711792655,12.350865390431714,1
71,1.0,0.0,0.0,19.33697147582652,19.82698444874623,2.066862759472976,13.004986509250756,1
72,1.0,0.0,0.0,19.08851011652802,19.68025061568437,1.840549633397487,12.757258717320221,1
73,1.0,0.0,0.0,17.909855120186375,19.196913570058516,1.6486586255873816,11.040133953188832,1
74,1.0,0.0,0.0,16.213405830762646,18.941101486976503,1.7749523509116738,11.55844361526924,1
75,1.0,1.0,0.0,16.213405830762646,18.938169877144574,1.7749523509116738,10.588703362769794,1
76,1.0,0.0,0.0,18.105969999112666,19.24961100081836,1.8718021769015913,12.63300239771196,1
77,1.0,0.0,1.0,18.09217667698033,19.244709834104402,1.9021075263969205,12.59019834610007,1
78,1.0,0.0,0.0,18.31532022829454,19.32024101491087,2.066862759472976,12.953326783413013,1
79,1.0,1.0,0.0,17.182806387950748,19.032054966652208,1.8562979903656263,11.634877575720974,1
80,1.0,1.0,0.0,16.951004773893423,18.988744467383306,1.9600947840472698,12.471739143924275,1
81,1.0,0.0,0.0,17.958645284355807,19.17824716822411,1.824549292051046,12.060352991180768,1
82,1.0,0.0,0.0,17.686711568872166,19.099586018308962,2.1162555148025524,13.251150533916654,1
83,1.0,0.0,1.0,17.034386382832476,18.967792596789398,2.0794415416798357,12.923336663197498,1
84,1.0,0.0,1.0,18.064005800013632,19.193290043676953,2.151762203259462,13.79779964151487,1
85,1.0,0.0,0.0,17.98989782785991,19.165542090570952,2.0412203288596382,13.385332074550195,1
86,1.0,0.0,1.0,17.034386382832476,18.94959053106551,2.0918640616783932,12.77304133451078,1
87,1.0,0.0,0.0,18.132998671500584,19.20738480454813,1.5040773967762742,10.459898209522603,1
88,1.0,0.0,0.0,17.034386382832476,18.94766079547859,2.0541237336955462,11.715057818961629,1
89,1.0,0.0,0.0,18.064005800013632,19.181629086195123,1.8562979903656263,11.334540150997793,1
90,1.0,0.0,0.0,18.31532022829454,19.26925839363122,2.0541237336955462,12.974102319653253,1
91,1.0,0.0,1.0,16.454567887579532,18.8694970805702,1.9315214116032138,11.013303511711563,1
92,0.0,0.0,0.0,18.82614585206053,19.492280586128313,2.0149030205422647,12.895081274085477,1
93,1.0,0.0,0.0,17.72753356339242,19.071543074081564,1.9600947840472698,12.578039568875147,1
94,1.0,1.0,0.0,16.811242831518264,18.89996397173489,1.8082887711792655,11.760480613784011,1
95,1.0,1.0,0.0,17.312018119430753,18.97110307556139,1.9315214116032138,12.000277732550577,1
96,0.0,0.0,0.0,18.82614585206053,19.485436431658634,2.0412203288596382,12.97304633006396,1
97,1.0,0.0,0.0,17.599700191882537,19.029770870120025,2.0541237336955462,12.335806210528352,1
98,1.0,1.0,0.0,16.759949537130716,18.87188228532038,1.824549292051046,12.20646256949994,1
99,1.0,1.0,0.0,18.627694913336693,19.37636457796612,1.791759469228055,11.95814960285174,1
100,1.0,1.0,0.0,17.296750647299966,18.946040582445267,1.916922612182061,12.358424565701696,1
101,1.0,0.0,0.0,17.50439001207821,18.989350381814063,1.824549292051046,11.79257788588286,1
102,1.0,1.0,0.0,17.622173047734595,19.01627361102256,1.916922612182061,12.382744941925429,1
103,1.0,0.0,0.0,18.31532022829454,19.23677222235504,1.8870696490323797,12.056249256128673,1
104,1.0,1.0,0.0,15.830413578506539,18.781812596103872,2.0149030205422647,12.99761388221962,1
105,1.0,0.0,0.0,19.11382792451231,19.627223572933936,1.8718021769015913,12.715318021361833,1
106,1.0,0.0,0.0,17.14771506813948,18.89814264724761,2.066862759472976,11.901108765843865,1
107,1.0,1.0,0.0,15.830413578506539,18.75778715801198,1.7578579175523736,11.12496623099173,1
108,1.0,0.0,0.0,18.890684373198102,19.49423568643956,2.174751721484161,14.307411432985925,1
109,0.0,0.0,1.0,15.60727002719233,18.74660154516469,2.0918640616783932,12.671616344053817,1
110,1.0,0.0,0.0,19.0358663830426,19.5747312683576,1.824549292051046,12.794806084322637,1
111,1.0,0.0,0.0,18.82614585206053,19.45561628760273,1.9740810260220096,13.015109960227177,1
112,1.0,1.0,0.0,17.347736202032834,18.912199962683545,1.8562979903656263,12.05857561434039,1
113,0.0,0.0,0.0,16.012735135300492,18.74378969542637,1.9878743481543455,12.275122848706966,1
114,1.0,0.0,1.0,16.11809565095832,18.745900154341463,2.1162555148025524,13.428548703920645,1
115,1.0,0.0,1.0,17.50439001207821,18.928505248862823,1.410986973710262,12.433741940200777,1
116,1.0,1.0,0.0,17.622173047734595,18.955345062654068,1.9740810260220096,12.131640005292857,1
117,1.0,0.0,0.0,17.14771506813948,18.85028546624701,1.8718021769015913,11.422760028250476,1
118,1.0,0.0,0.0,18.60300230074632,19.313018815603858,1.9600947840472698,12.589452322727544,1
119,0.0,0.0,0.0,16.523560759066484,18.748526226905547,2.0794415416798357,13.21274141416309,1
120,1.0,0.0,0.0,19.008467408854486,19.52925513898187,2.066862759472976,13.433731702577676,1
121,1.0,1.0,0.0,16.90655301132259,18.791094377407813,1.8562979903656263,11.188759198346009,1
122,1.0,0.0,0.0,17.7667542765457,18.973634003597855,2.028148247292285,12.327183471279232,1
123,1.0,0.0,0.0,18.890684373198102,19.4564380783774,1.8870696490323797,12.272482851472414,1
124,1.0,1.0,0.0,17.216707939626428,18.833464359666813,2.1041341542702074,12.643979128663672,1
125,0.0,0.0,0.0,18.497641785088494,19.24675641105048,2.0794415416798357,13.27450232076032,1
126,0.0,0.0,0.0,17.034386382832476,18.792251121051244,2.0541237336955462,13.146113106595433,1
127,0.0,0.0,0.0,18.683045008419857,19.334403088341347,2.0541237336955462,12.969533824504454,1
128,1.0,0.0,0.0,17.14771506813948,18.8076694497391,1.9740810260220096,11.836804452733828,1
129,1.0,0.0,0.0,18.31532022829454,19.157982020610962,2.028148247292285,13.149244812286671,1
130,1.0,1.0,0.0,17.216707939626428,18.8176715463461,1.9459101490553132,12.659946892846026,1
131,1.0,0.0,0.0,18.132998671500584,19.081281597208548,1.9315214116032138,12.596041639986455,1
132,1.0,0.0,0.0,18.980296531887788,19.495697378484454,2.1162555148025524,13.523022287557717,1
133,1.0,0.0,0.0,17.686711568872166,18.924481752781393,1.9315214116032138,11.950024889851655,1
134,1.0,0.0,0.0,18.51599092375669,19.24253362343398,2.0918640616783932,13.198711267638894,1
135,1.0,0.0,0.0,16.811242831518264,18.73840796395287,2.0149030205422647,12.750084465165882,1
136,1.0,0.0,0.0,17.893048001869992,18.98819329876109,2.028148247292285,12.79086594589464,1
137,1.0,0.0,0.0,17.98989782785991,19.02065930143754,2.0014800002101243,12.263747037341702,1
138,1.0,0.0,0.0,17.576710673657836,18.888069632741768,1.8870696490323797,11.872702592158976,1
139,1.0,0.0,1.0,17.553180176247643,18.880308018297075,1.916922612182061,11.470831828923167,1
140,1.0,0.0,0.0,18.197537192638155,19.090204173111243,1.9315214116032138,12.268878416322565,1
141,1.0,1.0,0.0,17.216707939626428,18.792958493564036,1.8562979903656263,12.267337062633947,1
142,1.0,0.0,1.0,16.523560759066484,18.683787817084564,2.128231705849268,13.713690434382437,1
143,0.0,0.0,1.0,17.312018119430753,18.813366556925292,2.1041341542702074,13.324436906616755,1
144,1.0,0.0,1.0,16.300417207752275,18.6428025734866,2.0541237336955462,12.547084562193419,1
145,1.0,1.0,0.0,18.064005800013632,19.023967257603264,1.8562979903656263,12.041268754553924,1
146,1.0,0.0,0.0,17.875953568510692,18.95566620035791,2.1041341542702074,13.436210149126717,1
147,1.0,0.0,0.0,16.70588231586044,18.68860010411135,1.840549633397487,11.672123386019,1
148,1.0,0.0,0.0,17.7667542765457,18.919122104313008,2.0918640616783932,13.327665512989086,1
149,1.0,0.0,0.0,16.759949537130716,18.688743525600806,2.151762203259462,13.810634690217489,1
150,1.0,0.0,0.0,19.008467408854486,19.49127018469694,1.9315214116032138,12.649414615509887,1
151,1.0,1.0,0.0,17.822843743196746,18.92896741730983,1.9459101490553132,12.528420602480868,1
152,1.0,1.0,0.0,16.588099280204055,18.66107743223518,1.9878743481543455,12.63890645709803,1
153,1.0,1.0,0.0,16.860032995687696,18.699016459971702,2.0541237336955462,13.267097286866845,1
154,0.0,0.0,0.0,16.64872390202049,18.668156819618325,2.066862759472976,12.340275687547736,1
155,1.0,0.0,0.0,16.38045991542581,18.635165879132092,1.9878743481543455,11.583719380270308,1
156,1.0,1.0,0.0,16.70588231586044,18.671485826983446,1.9878743481543455,12.656571665567927,1
157,1.0,0.0,0.0,17.50439001207821,18.82693092381104,1.9878743481543455,12.867770437816528,1
158,1.0,0.0,0.0,17.034386382832476,18.72032745381269,1.824549292051046,11.35409384662443,1
159,1.0,0.0,0.0,17.37085861945369,18.790391046238707,1.9021075263969205,11.826779542975656,1
160,1.0,1.0,0.0,18.064005800013632,19.005661002354795,1.8870696490323797,12.472068768347063,1
161,1.0,1.0,0.0,17.24949776244942,18.75436337896483,1.840549633397487,11.171814486000475,1
162,1.0,0.0,0.0,17.822843743196746,18.91272994277638,2.0794415416798357,12.823032385647798,1
163,1.0,0.0,0.0,17.958645284355807,18.959976791483097,2.163323025660538,14.111363904438143,1
164,1.0,0.0,0.0,17.312018119430753,18.76535982638586,1.9315214116032138,12.21976349665911,1
165,1.0,0.0,0.0,18.132998671500584,19.02573422019954,2.0014800002101243,12.522407770350073,1
166,1.0,0.0,0.0,9.615805480084347,18.496889743116547,1.840549633397487,12.188000320397427,1
167,1.0,0.0,0.0,18.82614585206053,19.367423157002907,2.0794415416798357,13.1910999493827,1
168,1.0,0.0,0.0,18.31532022829454,19.0965480080038,1.9459101490553132,12.117978864771066,1
169,1.0,0.0,0.0,17.45309671769066,18.78902481304791,1.9021075263969205,12.601002451722955,1
170,1.0,0.0,1.0,18.82614585206053,19.36219552181529,1.9740810260220096,13.274471401000529,1
171,1.0,0.0,1.0,18.369387449564815,19.119568182661087,1.9459101490553132,11.712399080581749,1
172,1.0,1.0,0.0,16.860032995687696,18.656013749094978,1.916922612182061,11.796735049008136,1
173,0.0,0.0,0.0,19.11382792451231,19.533722679378634,2.0541237336955462,13.23218054740888,1
174,1.0,0.0,0.0,16.213405830762646,18.561346443033766,1.7749523509116738,10.978421713849661,1
175,1.0,0.0,0.0,18.400478036634848,19.12387619611368,1.840549633397487,12.490612285709458,1
176,1.0,1.0,0.0,17.72753356339242,18.85215526882832,1.9878743481543455,12.230472532353708,1
177,1.0,0.0,0.0,18.440483371248543,19.137756098652584,2.1400661634962708,13.613311139044072,1
178,1.0,0.0,0.0,18.698312480550644,19.272029050197176,1.8718021769015913,12.792171776235964,1
179,1.0,1.0,0.0,16.70588231586044,18.602491587020932,1.9315214116032138,12.568828562816158,1
180,1.0,1.0,0.0,16.811242831518264,18.617047782864475,1.9459101490553132,11.720394815296835,1
181,1.0,1.0,0.0,16.811242831518264,18.61512210826541,2.028148247292285,13.022942962143444,1
182,1.0,0.0,1.0,17.50439001207821,18.766680152600745,2.0412203288596382,12.190080449311852,1
183,1.0,0.0,0.0,18.132998671500584,18.987368273788544,2.0541237336955462,12.85046016145557,1
184,1.0,0.0,0.0,18.197537192638155,19.0139073411115,1.9600947840472698,12.689510628377162,1
185,1.0,0.0,0.0,16.11809565095832,18.519252526216547,1.7749523509116738,11.724894816809504,1
186,1.0,1.0,0.0,17.72753356339242,18.828523935510628,1.8082887711792655,11.200745760918048,1
187,1.0,0.0,0.0,15.89495209964411,18.496981956338264,2.186051276738094,14.196465736794455,1
188,1.0,1.0,0.0,17.312018119430753,18.703727165859718,1.7227665977411035,10.357679330734525,1
189,1.0,1.0,0.0,17.37085861945369,18.717126205496797,1.7404661748405046,11.565849928278116,1
190,1.0,0.0,1.0,15.830413578506539,18.48453117841259,2.0014800002101243,11.287516850335823,1
191,1.0,0.0,0.0,15.424948470398375,18.45997672350383,1.7578579175523736,11.304732100608703,1
192,1.0,0.0,0.0,18.82614585206053,19.331987251189982,2.028148247292285,11.970717333256161,1
193,1.0,1.0,0.0,17.50439001207821,18.747207574279713,1.7578579175523736,11.301698132666353,1
194,1.0,1.0,0.0,17.72753356339242,18.815947431168905,2.0412203288596382,12.384620423904554,1
195,1.0,0.0,0.0,18.258161814454592,19.02721158403094,2.0541237336955462,12.98655052709041,1
196,1.0,0.0,0.0,18.420680743952367,19.10377918966763,1.8718021769015913,11.88341948413434,1
197,1.0,1.0,0.0,17.111347423968603,18.63606459451025,1.9021075263969205,10.635494804302787,1
198,1.0,1.0,0.0,16.70588231586044,18.56017111902168,1.9878743481543455,12.013615900798033,1
199,1.0,0.0,0.0,17.034386382832476,18.61908658565935,1.824549292051046,11.494252199704608,1
200,1.0,1.0,0.0,16.523560759066484,18.53344141082458,1.791759469228055,11.458247501679452,1
201,1.0,0.0,0.0,17.553180176247643,18.746002956590587,1.9740810260220096,13.002752923035002,1
202,0.0,0.0,0.0,16.454567887579532,18.50965269775463,1.7047480922384253,10.756241927604911,1
203,1.0,0.0,1.0,17.216707939626428,18.643936528968137,1.916922612182061,11.985600522771122,1
204,0.0,0.0,0.0,17.622173047734595,18.756111631414846,1.840549633397487,12.45179144745392,1
205,1.0,0.0,1.0,16.38045991542581,18.48791573260157,2.0794415416798357,13.298893194406473,1
206,1.0,1.0,0.0,16.811242831518264,18.545172752922802,1.824549292051046,11.244889144765281,1
207,1.0,1.0,0.0,17.24949776244942,18.636280335019865,1.9459101490553132,11.109413448336603,1
208,1.0,0.0,0.0,18.643824295266576,19.19787554641548,1.8870696490323797,12.755730445440255,1
209,1.0,0.0,0.0,17.216707939626428,18.619635228475737,2.028148247292285,11.938918427529853,1
210,1.0,1.0,0.0,16.213405830762646,18.445968340480295,1.9459101490553132,12.716810265423938,1
211,1.0,0.0,0.0,17.610999747136468,18.728352948179086,2.0412203288596382,13.109679273195605,1
212,1.0,0.0,0.0,17.216707939626428,18.613349788695764,1.9740810260220096,12.544072286503807,1
213,1.0,0.0,0.0,18.643824295266576,19.18805323156774,1.8082887711792655,12.474671282005687,1
214,1.0,0.0,0.0,18.683045008419857,19.208974977375796,1.8718021769015913,12.175231921978495,1
215,1.0,1.0,0.0,17.37085861945369,18.641745816725805,1.916922612182061,12.642503332895219,1
216,1.0,0.0,0.0,18.197537192638155,18.949543378406954,1.9021075263969205,11.207635954031296,1
217,1.0,1.0,0.0,17.47907220409392,18.668729958330815,1.9459101490553132,11.782097274662913,1
218,1.0,0.0,0.0,16.454567887579532,18.450692482437752,1.9740810260220096,12.38696818604605,1
219,1.0,0.0,0.0,18.119575651168443,18.909224144603815,1.791759469228055,10.566149752083353,1
220,1.0,0.0,0.0,18.34811005111753,19.014956724294233,1.7749523509116738,12.39185487395311,1
221,1.0,0.0,0.0,18.258161814454592,18.968550149613737,1.8718021769015913,11.958758064327682,1
222,0.0,0.0,1.0,17.926384422137584,18.818179336809983,2.028148247292285,12.4809164084299,1
223,1.0,1.0,0.0,17.98989782785991,18.84364031432415,1.7047480922384253,11.557650233749737,1
224,1.0,0.0,0.0,17.216707939626428,18.582454618965965,1.62924053973028,11.176907125322197,1
225,1.0,1.0,0.0,16.523560759066484,18.44051296884975,1.8718021769015913,11.314767166349927,1
226,1.0,0.0,1.0,16.48273876454623,18.43218874219965,2.1041341542702074,12.630673491946814,1
227,0.0,0.0,0.0,17.50439001207821,18.6570453111972,1.8562979903656263,12.806879731213591,1
228,1.0,0.0,0.0,17.216707939626428,18.57453505129421,1.9740810260220096,11.463766732887986,1
229,1.0,0.0,0.0,17.822843743196746,18.768516739223895,1.9021075263969205,11.808248272517963,1
230,1.0,0.0,0.0,18.064005800013632,18.868262176574206,2.0412203288596382,11.94473385508442,1
231,1.0,0.0,0.0,18.132998671500584,18.896056840615657,1.791759469228055,11.869767394966013,1
232,0.0,0.0,0.0,17.216707939626428,18.566046390988575,2.0794415416798357,13.252053903334886,1
233,1.0,0.0,0.0,18.683045008419857,19.188167899394177,2.028148247292285,12.7373095348639,1
234,1.0,0.0,0.0,17.50439001207821,18.644588810949973,2.0149030205422647,12.326456739942854,1
235,1.0,0.0,0.0,17.034386382832476,18.513379626376345,1.9878743481543455,11.10667004464762,1
236,1.0,0.0,0.0,18.45023954619391,19.05038441429806,2.1400661634962708,13.898261287941034,1
237,1.0,1.0,0.0,17.64415195445337,18.6869827453475,1.5686159179138452,11.079138039857476,1
238,1.0,1.0,0.0,16.213405830762646,18.372731357730075,1.7404661748405046,10.506518541152964,1
239,1.0,0.0,0.0,18.34811005111753,18.990304484843147,2.028148247292285,12.996183184096571,1
240,1.0,1.0,0.0,17.216707939626428,18.547331015875855,1.916922612182061,11.560276498850154,1
241,1.0,1.0,0.0,17.073607095985757,18.510971410689113,1.9600947840472698,12.723445787440552,1
242,1.0,1.0,0.0,17.909855120186375,18.77942979244837,1.9600947840472698,11.745924293115165,1
243,1.0,0.0,0.0,15.201804919084164,18.281877938957855,1.8870696490323797,12.214616046527468,1
244,1.0,0.0,0.0,18.197537192638155,18.90822769773983,1.9459101490553132,12.35800372100006,1
245,1.0,0.0,1.0,16.759949537130716,18.436544299753614,1.824549292051046,10.61130164613947,1
246,1.0,1.0,0.0,17.37085861945369,18.582276999417342,1.9315214116032138,12.839358350503511,1
247,1.0,0.0,0.0,18.132998671500584,18.873663568916907,2.0014800002101243,13.112931032373337,1
248,1.0,1.0,0.0,18.064005800013632,18.841083783535122,1.7047480922384253,11.293014184236684,1
249,1.0,1.0,0.0,18.197537192638155,18.903114214157515,1.791759469228055,12.18105735588516,1
250,1.0,0.0,0.0,14.914122846632385,18.255250604521528,1.7404661748405046,11.380798799540031,1
251,1.0,0.0,0.0,17.686711568872166,18.67631574842047,1.9600947840472698,12.530490374785016,1
252,1.0,1.0,0.0,17.64415195445337,18.66064230832361,1.840549633397487,11.577448360985729,1
253,1.0,0.0,0.0,19.33697147582652,19.615694114144784,1.8870696490323797,13.12062586881013,1
254,1.0,1.0,0.0,16.811242831518264,18.423605024074412,1.7404661748405046,12.046584412945085,1
255,1.0,1.0,0.0,16.213405830762646,18.329201217816856,1.8870696490323797,10.052424665310498,1
256,1.0,0.0,0.0,18.420680743952367,19.00853262894983,1.7404661748405046,12.155726271093435,1
257,1.0,1.0,0.0,16.213405830762646,18.321516723635103,1.5260563034950492,10.77291725825696,1
258,1.0,1.0,0.0,16.300417207752275,18.332365298853595,1.8870696490323797,10.52285363059157,1
259,0.0,0.0,0.0,16.64872390202049,18.3852886371235,2.028148247292285,12.584779592604129,1
260,1.0,1.0,0.0,17.073607095985757,18.474119164410947,1.824549292051046,10.457372665762566,1
261,1.0,1.0,0.0,16.213405830762646,18.320697224085556,1.4586150226995167,9.219795530746937,1
262,1.0,1.0,0.0,16.612791892794426,18.378400561793086,2.0794415416798357,12.619545605039866,1
263,1.0,0.0,0.0,16.300417207752275,18.33122915205864,1.7578579175523736,10.024421175431756,1
264,1.0,0.0,0.0,16.108045315104818,18.306508944924854,1.9740810260220096,11.848976184194036,1
265,1.0,0.0,0.0,18.890684373198102,19.290633672161448,1.9600947840472698,12.69491029586962,1
266,1.0,0.0,0.0,16.759949537130716,18.397021313945007,1.824549292051046,11.804437693002361,1
267,1.0,0.0,0.0,15.424948470398375,18.24139194768763,1.8870696490323797,11.725751978202393,1
268,1.0,0.0,0.0,19.36847014288589,19.634198756486313,1.824549292051046,12.94373897769461,1
269,1.0,0.0,0.0,17.50439001207821,18.59042351853946,2.0541237336955462,12.84423551775736,1
270,1.0,0.0,0.0,17.216707939626428,18.501205178653727,1.840549633397487,12.060104232801969,1
271,1.0,1.0,0.0,16.213405830762646,18.307800693993475,1.8718021769015913,10.982492194898029,1
272,1.0,0.0,1.0,16.38045991542581,18.326996307910207,1.824549292051046,10.837126922744897,1
273,1.0,0.0,0.0,17.72753356339242,18.66755935296219,1.791759469228055,11.6350014947489,1
274,1.0,0.0,0.0,18.82614585206053,19.24462051880029,1.8562979903656263,12.837950621574885,1
275,1.0,0.0,0.0,17.72753356339242,18.663163058131538,1.840549633397487,11.58223695236041,1
276,1.0,0.0,0.0,16.99356438831222,18.43422166053447,1.8082887711792655,11.804086478881437,1
277,1.0,1.0,0.0,17.72753356339242,18.662471015543883,1.840549633397487,11.871585437435574,1
278,0.0,0.0,0.0,16.454567887579532,18.32775024346391,2.0794415416798357,13.217278933900571,1
279,1.0,0.0,0.0,17.72753356339242,18.659730549393302,1.9459101490553132,12.628444033704698,1
280,1.0,1.0,0.0,16.588099280204055,18.346211475769863,2.028148247292285,11.994697079065464,1
281,1.0,0.0,1.0,16.275099399767985,18.293264137856436,1.8870696490323797,10.372115235601932,1
282,1.0,1.0,0.0,17.72753356339242,18.654118741162797,1.7578579175523736,11.682777938181559,1
283,1.0,1.0,0.0,18.222229805228526,18.878861381259178,1.8562979903656263,11.85283464566965,1
